"","X","AllScores","AllAiScores","AllScores_flat","filename","orig","kaiscore","AiRanges","aiRange","kaiscore_numeric","mean_score","sd_score","max_score","mean_kaiscore","max_kaiscore","min_kaiscore","true_range"
"153",72,-15.3465731411481,80,-15.3465731411481,"results/rawdata/Beam_ai120.csv",1,"120","80",80,120,-15.4724752039578,0.742218178315879,-14.1600812531195,115,150,80,70
"154",73,-17.8195277122457,80,-17.8195277122457,"results/rawdata/Beam_ai120.csv",1,"120","80",80,120,-15.4724752039578,0.742218178315879,-14.1600812531195,115,150,80,70
"155",74,-15.8568117478294,80,-15.8568117478294,"results/rawdata/Beam_ai120.csv",1,"120","80",80,120,-15.4724752039578,0.742218178315879,-14.1600812531195,115,150,80,70
"156",75,-16.0607938113021,80,-16.0607938113021,"results/rawdata/Beam_ai120.csv",1,"120","80",80,120,-15.4724752039578,0.742218178315879,-14.1600812531195,115,150,80,70
"157",76,-14.656650036957,80,-14.656650036957,"results/rawdata/Beam_ai120.csv",1,"120","80",80,120,-15.4724752039578,0.742218178315879,-14.1600812531195,115,150,80,70
"158",77,-16.2617887117586,80,-16.2617887117586,"results/rawdata/Beam_ai120.csv",1,"120","80",80,120,-15.4724752039578,0.742218178315879,-14.1600812531195,115,150,80,70
"159",78,-15.9923543061956,80,-15.9923543061956,"results/rawdata/Beam_ai120.csv",1,"120","80",80,120,-15.4724752039578,0.742218178315879,-14.1600812531195,115,150,80,70
"160",79,-14.8494963580667,80,-14.8494963580667,"results/rawdata/Beam_ai120.csv",1,"120","80",80,120,-15.4724752039578,0.742218178315879,-14.1600812531195,115,150,80,70
"161",0,-14.5368118790258,0,-14.5368118790258,"results/rawdata/Beam_ai132.csv",1,"132","0",0,132,-15.3990857937304,0.955380464074807,-13.826805533702,132,132,132,0
"162",1,-16.5749410909246,0,-16.5749410909246,"results/rawdata/Beam_ai132.csv",1,"132","0",0,132,-15.3990857937304,0.955380464074807,-13.826805533702,132,132,132,0
"163",2,-16.4880007570739,0,-16.4880007570739,"results/rawdata/Beam_ai132.csv",1,"132","0",0,132,-15.3990857937304,0.955380464074807,-13.826805533702,132,132,132,0
"164",3,-14.1616015674934,0,-14.1616015674934,"results/rawdata/Beam_ai132.csv",1,"132","0",0,132,-15.3990857937304,0.955380464074807,-13.826805533702,132,132,132,0
"165",4,-13.826805533702,0,-13.826805533702,"results/rawdata/Beam_ai132.csv",1,"132","0",0,132,-15.3990857937304,0.955380464074807,-13.826805533702,132,132,132,0
"166",5,-14.8542734519373,0,-14.8542734519373,"results/rawdata/Beam_ai132.csv",1,"132","0",0,132,-15.3990857937304,0.955380464074807,-13.826805533702,132,132,132,0
"167",6,-16.003002445907,0,-16.003002445907,"results/rawdata/Beam_ai132.csv",1,"132","0",0,132,-15.3990857937304,0.955380464074807,-13.826805533702,132,132,132,0
"168",7,-14.8195292285811,0,-14.8195292285811,"results/rawdata/Beam_ai132.csv",1,"132","0",0,132,-15.3990857937304,0.955380464074807,-13.826805533702,132,132,132,0
"169",8,-15.6359313482233,0,-15.6359313482233,"results/rawdata/Beam_ai132.csv",1,"132","0",0,132,-15.3990857937304,0.955380464074807,-13.826805533702,132,132,132,0
"170",9,-15.6657372089651,0,-15.6657372089651,"results/rawdata/Beam_ai132.csv",1,"132","0",0,132,-15.3990857937304,0.955380464074807,-13.826805533702,132,132,132,0
"171",10,-14.1018610725578,0,-14.1018610725578,"results/rawdata/Beam_ai132.csv",1,"132","0",0,132,-15.3990857937304,0.955380464074807,-13.826805533702,132,132,132,0
"172",11,-14.6884329387641,0,-14.6884329387641,"results/rawdata/Beam_ai132.csv",1,"132","0",0,132,-15.3990857937304,0.955380464074807,-13.826805533702,132,132,132,0
"173",12,-14.1225642642259,0,-14.1225642642259,"results/rawdata/Beam_ai132.csv",1,"132","0",0,132,-15.3990857937304,0.955380464074807,-13.826805533702,132,132,132,0
"174",13,-14.978013671948,0,-14.978013671948,"results/rawdata/Beam_ai132.csv",1,"132","0",0,132,-15.3990857937304,0.955380464074807,-13.826805533702,132,132,132,0
"175",14,-14.4549703600004,0,-14.4549703600004,"results/rawdata/Beam_ai132.csv",1,"132","0",0,132,-15.3990857937304,0.955380464074807,-13.826805533702,132,132,132,0
"176",15,-15.8766663619156,0,-15.8766663619156,"results/rawdata/Beam_ai132.csv",1,"132","0",0,132,-15.3990857937304,0.955380464074807,-13.826805533702,132,132,132,0
"177",16,-14.2117122492396,20,-14.2117122492396,"results/rawdata/Beam_ai132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"178",17,-15.9549275887519,20,-15.9549275887519,"results/rawdata/Beam_ai132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"179",18,-15.2614219301007,20,-15.2614219301007,"results/rawdata/Beam_ai132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"180",19,-15.3887329334648,20,-15.3887329334648,"results/rawdata/Beam_ai132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"181",20,-15.5977728808171,20,-15.5977728808171,"results/rawdata/Beam_ai132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"182",21,-15.2186631736298,20,-15.2186631736298,"results/rawdata/Beam_ai132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"183",22,-15.261931518944,20,-15.261931518944,"results/rawdata/Beam_ai132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"184",23,-14.2467948923985,20,-14.2467948923985,"results/rawdata/Beam_ai132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"185",24,-13.8970986498759,20,-13.8970986498759,"results/rawdata/Beam_ai132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"186",25,-14.5238398734603,20,-14.5238398734603,"results/rawdata/Beam_ai132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"187",26,-15.9642764594892,20,-15.9642764594892,"results/rawdata/Beam_ai132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"188",27,-15.6317805697497,20,-15.6317805697497,"results/rawdata/Beam_ai132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"189",28,-15.3588066651493,20,-15.3588066651493,"results/rawdata/Beam_ai132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"190",29,-14.2308116256323,20,-14.2308116256323,"results/rawdata/Beam_ai132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"191",30,-14.4562246870648,20,-14.4562246870648,"results/rawdata/Beam_ai132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"192",31,-17.2817423515443,20,-17.2817423515443,"results/rawdata/Beam_ai132.csv",1,"132","20",20,132,-15.2371643496317,0.746954252476471,-13.8970986498759,132,142,122,20
"193",32,-14.9343251650451,40,-14.9343251650451,"results/rawdata/Beam_ai132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"194",33,-15.5318143955362,40,-15.5318143955362,"results/rawdata/Beam_ai132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"195",34,-15.939769295291,40,-15.939769295291,"results/rawdata/Beam_ai132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"196",35,-15.9592782676155,40,-15.9592782676155,"results/rawdata/Beam_ai132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"197",36,-16.1353780283726,40,-16.1353780283726,"results/rawdata/Beam_ai132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"198",37,-14.161420960848,40,-14.161420960848,"results/rawdata/Beam_ai132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"199",38,-15.2041862923342,40,-15.2041862923342,"results/rawdata/Beam_ai132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"200",39,-15.8787048825628,40,-15.8787048825628,"results/rawdata/Beam_ai132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"201",40,-15.2574325255275,40,-15.2574325255275,"results/rawdata/Beam_ai132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"202",41,-15.9419594216081,40,-15.9419594216081,"results/rawdata/Beam_ai132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"203",42,-15.7813281614172,40,-15.7813281614172,"results/rawdata/Beam_ai132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"204",43,-15.9645064155956,40,-15.9645064155956,"results/rawdata/Beam_ai132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"205",44,-14.391663428074,40,-14.391663428074,"results/rawdata/Beam_ai132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"206",45,-15.9850628623572,40,-15.9850628623572,"results/rawdata/Beam_ai132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"207",46,-15.9692846578199,40,-15.9692846578199,"results/rawdata/Beam_ai132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"208",47,-16.2136894014905,40,-16.2136894014905,"results/rawdata/Beam_ai132.csv",1,"132","40",40,132,-15.4888492783885,0.611446093797447,-14.161420960848,131,150,112,38
"209",48,-16.264290875153,60,-16.264290875153,"results/rawdata/Beam_ai132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"210",49,-14.2779059266617,60,-14.2779059266617,"results/rawdata/Beam_ai132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"211",50,-16.5877654600657,60,-16.5877654600657,"results/rawdata/Beam_ai132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"212",51,-15.9851342029267,60,-15.9851342029267,"results/rawdata/Beam_ai132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"213",52,-16.2027211683006,60,-16.2027211683006,"results/rawdata/Beam_ai132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"214",53,-16.1160323564148,60,-16.1160323564148,"results/rawdata/Beam_ai132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"215",54,-14.1733296222888,60,-14.1733296222888,"results/rawdata/Beam_ai132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"216",55,-14.3255559200348,60,-14.3255559200348,"results/rawdata/Beam_ai132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"217",56,-14.5562306307639,60,-14.5562306307639,"results/rawdata/Beam_ai132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"218",57,-15.5349065490451,60,-15.5349065490451,"results/rawdata/Beam_ai132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"219",58,-16.0002588338593,60,-16.0002588338593,"results/rawdata/Beam_ai132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"220",59,-16.0533313133149,60,-16.0533313133149,"results/rawdata/Beam_ai132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"221",60,-14.4885526441118,60,-14.4885526441118,"results/rawdata/Beam_ai132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"222",61,-15.7824869725405,60,-15.7824869725405,"results/rawdata/Beam_ai132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"223",62,-14.3098423440253,60,-14.3098423440253,"results/rawdata/Beam_ai132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"224",63,-15.361250370509,60,-15.361250370509,"results/rawdata/Beam_ai132.csv",1,"132","60",60,132,-15.4901041044303,0.749496205404661,-14.1733296222888,126,150,102,48
"225",64,-15.7310014299927,80,-15.7310014299927,"results/rawdata/Beam_ai132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"226",65,-14.3335296105322,80,-14.3335296105322,"results/rawdata/Beam_ai132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"227",66,-16.0107054981092,80,-16.0107054981092,"results/rawdata/Beam_ai132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"228",67,-16.0661816526384,80,-16.0661816526384,"results/rawdata/Beam_ai132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"229",68,-14.1174847923596,80,-14.1174847923596,"results/rawdata/Beam_ai132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"230",69,-15.5458999738397,80,-15.5458999738397,"results/rawdata/Beam_ai132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"231",70,-16.1966636525381,80,-16.1966636525381,"results/rawdata/Beam_ai132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"232",71,-14.9266711238128,80,-14.9266711238128,"results/rawdata/Beam_ai132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"233",72,-15.4980569499219,80,-15.4980569499219,"results/rawdata/Beam_ai132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"234",73,-14.9912277736606,80,-14.9912277736606,"results/rawdata/Beam_ai132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"235",74,-16.2856143093575,80,-16.2856143093575,"results/rawdata/Beam_ai132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"236",75,-16.3912358804898,80,-16.3912358804898,"results/rawdata/Beam_ai132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"237",76,-16.035058917544,80,-16.035058917544,"results/rawdata/Beam_ai132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"238",77,-15.5074715760021,80,-15.5074715760021,"results/rawdata/Beam_ai132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"239",78,-16.3596539184229,80,-16.3596539184229,"results/rawdata/Beam_ai132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"240",79,-15.7787218498447,80,-15.7787218498447,"results/rawdata/Beam_ai132.csv",1,"132","80",80,132,-15.5840625094249,0.702274849946627,-14.1174847923596,121,150,92,58
"241",0,-16.0486025529569,0,-16.0486025529569,"results/rawdata/Beam_ai145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"242",1,-15.0492705533394,0,-15.0492705533394,"results/rawdata/Beam_ai145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"243",2,-15.5048936014065,0,-15.5048936014065,"results/rawdata/Beam_ai145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"244",3,-15.852387007128,0,-15.852387007128,"results/rawdata/Beam_ai145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"245",4,-15.4746741438858,0,-15.4746741438858,"results/rawdata/Beam_ai145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"246",5,-14.6722482979376,0,-14.6722482979376,"results/rawdata/Beam_ai145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"247",6,-15.2950420300929,0,-15.2950420300929,"results/rawdata/Beam_ai145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"248",7,-14.204160502467,0,-14.204160502467,"results/rawdata/Beam_ai145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"249",8,-15.7403958142637,0,-15.7403958142637,"results/rawdata/Beam_ai145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"250",9,-15.3342034296114,0,-15.3342034296114,"results/rawdata/Beam_ai145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"251",10,-15.5655217029663,0,-15.5655217029663,"results/rawdata/Beam_ai145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"252",11,-14.6758307318579,0,-14.6758307318579,"results/rawdata/Beam_ai145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"253",12,-14.557203171711,0,-14.557203171711,"results/rawdata/Beam_ai145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"254",13,-15.8369139598872,0,-15.8369139598872,"results/rawdata/Beam_ai145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"255",14,-15.159691806964,0,-15.159691806964,"results/rawdata/Beam_ai145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"256",15,-15.6281396184575,0,-15.6281396184575,"results/rawdata/Beam_ai145.csv",1,"145","0",0,145,-15.29576383753,0.500138838494011,-14.204160502467,145,145,145,0
"257",16,-14.6856969380759,20,-14.6856969380759,"results/rawdata/Beam_ai145.csv",1,"145","20",20,145,-15.3882050868172,0.987056166561315,-11.5139464069017,142.5,150,135,15
"258",17,-14.5259384406718,20,-14.5259384406718,"results/rawdata/Beam_ai145.csv",1,"145","20",20,145,-15.3882050868172,0.987056166561315,-11.5139464069017,142.5,150,135,15
"259",18,-15.7649190465665,20,-15.7649190465665,"results/rawdata/Beam_ai145.csv",1,"145","20",20,145,-15.3882050868172,0.987056166561315,-11.5139464069017,142.5,150,135,15
"260",19,-15.5302863700524,20,-15.5302863700524,"results/rawdata/Beam_ai145.csv",1,"145","20",20,145,-15.3882050868172,0.987056166561315,-11.5139464069017,142.5,150,135,15
"261",20,-15.5104359252828,20,-15.5104359252828,"results/rawdata/Beam_ai145.csv",1,"145","20",20,145,-15.3882050868172,0.987056166561315,-11.5139464069017,142.5,150,135,15
"262",21,-15.804285599928,20,-15.804285599928,"results/rawdata/Beam_ai145.csv",1,"145","20",20,145,-15.3882050868172,0.987056166561315,-11.5139464069017,142.5,150,135,15
"263",22,-15.9605899810524,20,-15.9605899810524,"results/rawdata/Beam_ai145.csv",1,"145","20",20,145,-15.3882050868172,0.987056166561315,-11.5139464069017,142.5,150,135,15
"264",23,-11.5139464069017,20,-11.5139464069017,"results/rawdata/Beam_ai145.csv",1,"145","20",20,145,-15.3882050868172,0.987056166561315,-11.5139464069017,142.5,150,135,15
"265",24,-15.4171367891649,20,-15.4171367891649,"results/rawdata/Beam_ai145.csv",1,"145","20",20,145,-15.3882050868172,0.987056166561315,-11.5139464069017,142.5,150,135,15
"266",25,-15.9317613955696,20,-15.9317613955696,"results/rawdata/Beam_ai145.csv",1,"145","20",20,145,-15.3882050868172,0.987056166561315,-11.5139464069017,142.5,150,135,15
"267",26,-16.4312469053338,20,-16.4312469053338,"results/rawdata/Beam_ai145.csv",1,"145","20",20,145,-15.3882050868172,0.987056166561315,-11.5139464069017,142.5,150,135,15
"268",27,-15.3297241651796,20,-15.3297241651796,"results/rawdata/Beam_ai145.csv",1,"145","20",20,145,-15.3882050868172,0.987056166561315,-11.5139464069017,142.5,150,135,15
